"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor";"variacao_abs";"variacao_pct"
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Ponta de Pedras";"-";2014;28601;576;2,06
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Ponta de Pedras";"-";2015;29160;559;1,95
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Ponta de Pedras";"-";2016;29700;540;1,85
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Ponta de Pedras";"-";2017;30219;519;1,75
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Ponta de Pedras";"-";2018;30608;389;1,29
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Ponta de Pedras";"-";2019;31082;474;1,55
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Ponta de Pedras";"-";2020;31549;467;1,5
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Ponta de Pedras";"-";2021;32007;458;1,45
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Ponta de Pedras";"-";2022;24984;-7023;-21,94
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Ponta de Pedras";"-";2023;25902;918;3,67
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Ponta de Pedras";"-";2024;25767;-135;-0,52
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Ponta de Pedras";"-";2025;25736;-31;-0,12
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2009;48945;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2010;52172;3227;6,59
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2011;53256;1084;2,08
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2012;54306;1050;1,97
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2013;56094;1788;3,29
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2014;57205;1111;1,98
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2015;58282;1077;1,88
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2016;59322;1040;1,78
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2017;60322;1000;1,69
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2018;61126;804;1,33
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2019;62043;917;1,5
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2020;62945;902;1,45
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2021;63831;886;1,41
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2022;62503;-1328;-2,08
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2023;65959;3456;5,53
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2024;66898;939;1,42
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Portel";"-";2025;67580;682;1,02
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2009;28091;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2010;33956;5865;20,88
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2011;34755;799;2,35
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2012;35529;774;2,23
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2013;36841;1312;3,69
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2014;37669;828;2,25
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2015;38471;802;2,13
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2016;39246;775;2,01
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2017;39991;745;1,9
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2018;40458;467;1,17
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2019;41135;677;1,67
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2020;41801;666;1,62
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2021;42456;655;1,57
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2022;40597;-1859;-4,38
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2023;43111;2514;6,19
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2024;43673;562;1,3
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Porto de Moz";"-";2025;44121;448;1,03
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2009;26570;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2010;29349;2779;10,46
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2011;29337;-12;-0,04
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2012;29325;-12;-0,04
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2013;29342;17;0,06
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2014;29270;-72;-0,25
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2015;29200;-70;-0,24
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2016;29132;-68;-0,23
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2017;29067;-65;-0,22
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2018;29886;819;2,82
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2019;29866;-20;-0,07
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2020;29846;-20;-0,07
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2021;29827;-19;-0,06
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2022;35577;5750;19,28
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2023;37717;2140;6,02
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2024;38318;601;1,59
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Prainha";"-";2025;38733;415;1,08
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2009;10993;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2010;10268;-725;-6,6
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2011;10310;42;0,41
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2012;10352;42;0,41
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2013;10432;80;0,77
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2014;10458;26;0,25
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2015;10485;27;0,26
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2016;10510;25;0,24
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2017;10534;24;0,23
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2018;10792;258;2,45
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2019;10825;33;0,31
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2020;10857;32;0,3
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2021;10889;32;0,29
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2022;10851;-38;-0,35
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2023;11290;439;4,05
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2024;11332;42;0,37
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Primavera";"-";2025;11379;47;0,41
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2009;13459;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2010;12411;-1048;-7,79
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2011;12527;116;0,93
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2012;12639;112;0,89
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2013;12838;199;1,57
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2014;12943;105;0,82
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2015;13044;101;0,78
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2016;13142;98;0,75
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2017;13237;95;0,72
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2018;13512;275;2,08
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2019;13608;96;0,71
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2020;13702;94;0,69
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2021;13794;92;0,67
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2022;11524;-2270;-16,46
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2023;11953;429;3,72
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2024;11870;-83;-0,69
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Quatipuru";"-";2025;11838;-32;-0,27
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Redenção";"-";2009;67064;0;0
